simId,facilityCost,dataCost,knowledgeCost,measuringCost,nNcProsumers,totalut,endures,startroles,endroles,facilityTransfers,facilityInvoices,equity
1261,1,0.48,0.0,0.1,6,-224.85600000000045,1,23,13,55.46528242606357,40.0,1.2081880380853587
1262,1,0.48,0.0,0.1,3,-224.86000000000044,1,23,13,55.46528242606357,40.0,1.2081916290167989
1263,1,0.48,0.1,0.1,6,-212.56200000000032,1,23,13,121.89999999999917,45.699999999999996,1.3236854211531939
1264,1,0.48,0.1,0.1,3,-213.01800000000028,1,23,13,124.69999999999895,46.099999999999994,1.2854772274897586
1265,1,0.48,0.2,0.1,6,-159.48399999999978,1,23,13,322.5999999999958,84.59999999999998,1.4377196378417447
1266,1,0.48,0.2,0.1,3,-167.47399999999993,1,23,13,302.53999999999655,79.5,1.5015189317506132
1267,1,0.48,0.3,0.1,6,316.218,1,23,22,1346.2599999999672,289.30000000000024,0.36638633639706075
1268,1,0.48,0.3,0.1,3,505.94000000000085,1,23,23,1484.0799999999338,317.9000000000001,0.5202243041876042
1269,1,0.48,0.4,0.1,6,597.8440000000008,1,23,22,1747.120000000095,326.79999999999916,0.3614790583774652
1270,1,0.48,0.4,0.1,3,813.1759999999998,1,23,23,1918.2400000000723,359.00000000000057,0.5658685037486375
1271,1,0.48,0.5,0.1,6,1088.549999999997,1,23,23,2338.3999999999924,397.0,0.6500745118727325
1272,1,0.48,0.5,0.1,3,1089.7399999999973,1,23,23,2338.3999999999924,397.0,0.6499389262548845
1273,1,0.48,0.6,0.1,6,1088.6199999999924,1,23,23,2519.199999999876,394.4,0.6120659117669563
1274,1,0.48,0.6,0.1,3,1077.2799999999922,1,23,23,2518.4999999998763,394.3,0.6060248543094221
1275,1,0.48,0.7,0.1,6,1055.2799999999836,1,23,23,2669.199999999919,388.6,-0.059669103413866775
1276,1,0.48,0.7,0.1,3,1074.0999999999833,1,23,23,2678.799999999917,389.8,-0.06816032695219643
1277,1,0.48,0.8,0.1,6,1065.9000000000117,1,23,23,2836.139999999991,385.9,-0.7496074049314203
1278,1,0.48,0.8,0.1,3,1041.2000000000119,1,23,23,2818.3999999999883,384.0,-0.7260019419325336
1279,1,0.48,1.0,0.1,6,-211.36200000000028,1,23,13,312.5600000000003,40.9,1.2999025885241497
1280,1,0.48,1.0,0.1,3,-217.18400000000045,1,23,13,230.76000000000013,29.7,1.299634882698301
1281,1,0.5,0.0,0.1,6,-225.48000000000047,1,23,13,54.68810873574206,39.6,1.2090294007323061
1282,1,0.5,0.0,0.1,3,-225.37000000000046,1,23,13,54.688108735741984,39.6,1.2089453486666824
1283,1,0.5,0.1,0.1,6,-214.37200000000036,1,23,13,115.3999999999989,42.49999999999999,1.3098801031258216
1284,1,0.5,0.1,0.1,3,-213.99800000000036,1,23,13,116.19999999999906,43.099999999999994,1.313551904698709
1285,1,0.5,0.2,0.1,6,-174.4599999999999,1,23,13,281.09999999999775,73.19999999999999,1.4299231252990712
1286,1,0.5,0.2,0.1,3,-176.4799999999999,1,23,13,267.82727272727044,69.5,1.386698760567663
1287,1,0.5,0.3,0.1,6,-68.82599999999998,1,23,13,617.7999999999987,130.40000000000003,2.552636897466681
1288,1,0.5,0.3,0.1,3,272.494,1,23,22,1345.3999999999553,285.7000000000002,0.1885113584120317
1289,1,0.5,0.4,0.1,6,757.7360000000012,1,23,23,1915.200000000084,352.8000000000002,0.4882457011160998
1290,1,0.5,0.4,0.1,3,559.156000000001,1,23,22,1738.9000000000337,319.99999999999966,0.26274082523622644
1291,1,0.5,0.5,0.1,6,1056.2919999999986,1,23,23,2346.800000000004,391.80000000000007,0.5938110038747906
1292,1,0.5,0.5,0.1,3,1036.0499999999993,1,23,23,2346.800000000004,391.80000000000007,0.594235493371719
1293,1,0.5,0.6,0.1,6,1070.0799999999936,1,23,23,2558.799999999868,394.4,0.7595964217657368
1294,1,0.5,0.6,0.1,3,1072.7399999999934,1,23,23,2557.3999999998673,394.2,0.7656815000218913
1295,1,0.5,0.7,0.1,6,1081.0999999999858,1,23,23,2727.999999999901,391.0,0.06711554601463565
1296,1,0.5,0.7,0.1,3,1056.939999999986,1,23,23,2727.9999999999013,391.0,0.03686254686260049
1297,1,0.5,0.8,0.1,6,1054.000000000015,1,23,23,2878.699999999985,386.3,-0.6126131007061137
1298,1,0.5,0.8,0.1,3,1039.8900000000144,1,23,23,2868.4999999999864,385.0,-0.6237482528827232
1299,1,0.5,1.0,0.1,6,471.1200000000003,1,23,19,2445.7000000000066,311.89999999999975,-0.013286418870904537
1300,1,0.5,1.0,0.1,3,293.9039999999999,1,23,15,2151.999999999998,278.79999999999995,-0.029750209091217172
