engine,agents,sessions,motions,actions,narrative,holdsAt,memory
drools,7,1,94,1036,411868851,102631,18753832
drools,7,1,56,618,148148611,98973,18277336
drools,7,1,15,167,68295942,118758,17806008
drools,7,1,34,376,115459447,118594,18008352
drools,7,1,96,1058,263199511,108508,18777336
drools,7,1,41,453,160319258,141529,18099104
drools,7,1,31,343,96702947,146442,17966784
drools,7,1,7,79,70111477,144989,17739952
drools,7,1,45,497,130640344,95490,18146080
drools,7,1,72,794,185868917,103337,18494680
drools,7,1,75,827,240149174,106547,18530056
drools,7,1,47,519,140918721,98682,18169720
drools,7,1,51,563,150946661,112230,18218360
drools,7,1,13,145,57830327,133547,17782560
drools,7,1,30,332,89160116,96320,17955040
drools,7,1,82,904,232169297,110383,18612480
drools,7,1,53,585,173777355,95988,18241856
drools,7,1,99,1091,356485863,96770,18817288
drools,7,1,57,629,154193252,96988,18289024
drools,7,1,36,398,114845961,153257,18040008
drools,7,1,89,981,265590223,109660,18695008
drools,7,1,61,673,188041987,108202,18336168
drools,7,1,73,805,230354985,109260,18506464
drools,7,1,35,387,113346646,95740,18028160
drools,7,1,77,849,207495117,91235,18553600
drools,7,1,32,354,97894478,96588,17978648
drools,7,1,58,640,161771969,106490,18300720
drools,7,1,42,464,111870214,95163,18110848
drools,7,1,43,475,160282835,92018,18122712
drools,7,1,16,178,67106892,138867,17819840
drools,7,1,17,189,84505082,132412,17832680
drools,7,1,44,486,158172312,107695,18134400
drools,7,1,90,992,278456550,88893,18706432
drools,7,1,80,882,295375530,106538,18589024
drools,7,1,5,57,37896468,153686,17726832
drools,7,1,8,90,60559599,124312,17752432
drools,7,1,12,134,79348614,126213,17770200
drools,7,1,24,266,83748222,95518,17883624
drools,7,1,81,893,208112511,118195,18600704
drools,7,1,20,222,74063832,95945,17836352
drools,7,1,22,244,116790517,107135,17860024
drools,7,1,78,860,217510132,95986,18565280
drools,7,1,37,409,107956829,123617,18051896
drools,7,1,85,937,305448898,102625,18145248
drools,7,1,39,431,126820300,94896,17572768
drools,7,1,70,772,192396993,124219,17968384
drools,7,1,49,541,128541560,107935,17692120
drools,7,1,67,739,188501192,124350,17916408
drools,7,1,88,970,253548355,95328,18180424
drools,7,1,11,123,54396776,140261,17255960
drools,7,1,100,1102,402245179,91241,18326456
drools,7,1,27,299,82005630,89653,17417088
drools,7,1,40,442,183743828,105840,17584600
drools,7,1,55,607,156475880,95153,17762720
drools,7,1,23,255,70154079,110398,17369112
drools,7,1,98,1080,269934672,104315,18302664
drools,7,1,62,684,163296525,114480,17845208
drools,7,1,10,112,51824076,123259,17244416
drools,7,1,52,574,175166658,110246,17727552
drools,7,1,65,717,253825870,92868,17884640
drools,7,1,69,761,223369128,108098,17939848
drools,7,1,84,926,265314970,96553,18133352
drools,7,1,92,1014,275344885,102925,18227400
drools,7,1,83,915,258352372,106148,18121464
drools,7,1,54,596,174375774,119277,17751040
drools,7,1,48,530,142362403,116395,17678904
drools,7,1,60,662,183912819,102078,17821560
drools,7,1,2,24,33596361,119304,17224824
drools,7,1,14,156,71399209,130692,17291560
drools,7,1,26,288,130535768,129559,17405152
drools,7,1,25,277,79537595,98283,17393520
drools,7,1,29,321,136903223,108268,17440560
drools,7,1,67,739,281324555,92425,17916464
drools,7,1,7,79,44040403,147542,17237392
drools,7,1,21,233,69033882,117567,17345488
drools,7,1,70,772,236177868,98085,17968440
drools,7,1,82,904,214163796,111695,18109888
drools,7,1,80,882,204704491,107325,18086416
drools,7,1,77,849,229694577,99053,18050936
drools,7,1,18,200,83134814,126075,17342152
drools,7,1,3,35,51464469,142239,17224112
drools,7,1,26,288,113302431,109650,17405392
drools,7,1,44,486,122643212,105560,17631784
drools,7,1,45,497,126817423,106425,17643656
drools,7,1,86,948,243947150,99788,18156968
drools,7,1,75,827,200788735,101116,18027288
drools,7,1,81,893,218247589,100330,18098192
drools,7,1,10,112,56238155,138362,17244432
drools,7,1,57,629,154813401,107580,17786512
drools,7,1,52,574,137661733,91081,17727632
drools,7,1,78,860,203488117,104385,18062664
drools,7,1,49,541,151588314,105810,17692208
drools,7,1,25,277,103967681,106925,17393520
drools,7,1,87,959,225641185,113918,18168752
drools,7,1,95,1047,283076081,99936,18262808
drools,7,1,31,343,130194291,96850,17464272
drools,7,1,100,1102,347933362,108809,18326384
drools,7,1,59,651,145597097,98280,17809872
drools,7,1,48,530,123431791,90252,17678896
drools,7,1,34,376,145645224,93673,17505648
drools,7,1,35,387,91320110,109823,17525608
drools,7,1,43,475,120444780,105323,17620048
drools,7,1,60,662,154337309,99178,17821648
drools,7,1,92,1014,295844116,105153,18227672
drools,7,1,97,1069,272597936,91495,18291216
drools,7,1,12,134,66804771,133107,17267792
drools,7,1,76,838,236557924,95063,18039120
drools,7,1,13,145,84919264,136872,17279856
drools,7,1,96,1058,351592660,106027,18274736
drools,7,1,62,684,156267960,116370,17845304
drools,7,1,89,981,253565793,95981,18192256
drools,7,1,16,178,75633286,129885,17317328
drools,7,1,4,46,43339869,110805,17218136
drools,7,1,51,563,142186272,111802,17715848
drools,7,1,69,761,176380885,87160,17940024
drools,7,1,91,1003,376037914,112318,18215856
drools,7,1,90,992,322590653,156697,18204088
drools,7,1,28,310,99955727,98158,17428888
drools,7,1,61,673,177727976,111895,17833512
drools,7,1,54,596,191476870,104950,17751040
drools,7,1,56,618,178478660,102195,17774736
drools,7,1,5,57,43433390,123587,17227464
drools,7,1,58,640,165778906,108358,17798192
drools,7,1,83,915,281546078,101328,18121736
drools,7,1,42,464,170136210,115802,17608248
drools,7,1,1,13,45604732,144564,17236560
drools,7,1,88,970,216857520,99073,18180480
drools,7,1,11,123,55310304,125592,17256000
drools,7,1,17,189,83472952,125064,17330072
drools,7,1,41,453,103363308,103473,17596464
drools,7,1,50,552,224759687,94683,17704072
drools,7,1,85,937,254168960,105486,18145192
drools,7,1,40,442,104751759,107830,17584776
drools,7,1,33,365,93157537,87334,17493912
drools,7,1,94,1036,248649395,101393,18251272
drools,7,1,14,156,58901785,136710,17291576
drools,7,1,2,24,30478688,133464,17224904
drools,7,1,19,211,64532124,157539,17350208
drools,7,1,64,706,161278489,97765,17868960
drools,7,1,20,222,74511780,99976,17333912
drools,7,1,99,1091,375253984,101468,18314768
drools,7,1,72,794,233454690,113888,17992080
drools,7,1,29,321,123315144,87096,17440672
drools,7,1,6,68,39170017,138922,17232368
drools,7,1,79,871,289757560,98938,18074584
drools,7,1,47,519,206782232,101170,17667216
drools,7,1,63,695,157574191,98591,17857160
drools,7,1,32,354,132509601,114490,17476144
drools,7,1,24,266,106847501,134669,17381168
drools,7,1,71,783,203279564,115030,17980248
drools,7,1,8,90,48709059,112325,17250112
drools,7,1,15,167,67164625,122552,17303448
drools,7,1,66,728,199450936,124582,17904880
drools,7,1,93,1025,263312599,120645,18239496
drools,7,1,53,585,182819793,98669,17739504
drools,7,1,98,1080,311813203,125655,18303088
drools,7,1,27,299,78225927,115215,17417264
drools,7,1,68,750,237862384,105913,17928336
drools,7,1,36,398,136785383,105370,17537520
drools,7,1,9,101,45454094,124989,17263920
drools,7,1,74,816,258765858,95866,18015672
drools,7,1,37,409,100834908,105315,17549488
drools,7,1,38,420,113773505,89640,17561320
drools,7,1,39,431,181109783,100990,17573008
drools,7,1,23,255,75667305,93845,17369192
drools,7,1,84,926,215408146,91416,18133368
drools,7,1,55,607,142877984,124177,17762952
drools,7,1,65,717,207276088,94042,17884656
drools,7,1,22,244,101805861,104348,17357616
drools,7,1,30,332,88959093,102415,17452592
drools,7,1,73,805,202613985,112715,18003864
drools,7,1,46,508,126865826,117250,17655528
drools,7,1,33,365,118071353,99495,17493976
drools,7,1,42,464,144272705,126123,17608336
drools,7,1,6,68,71563280,135317,17232304
drools,7,1,12,134,55451945,128067,17267888
drools,7,1,39,431,129987505,96340,17572848
drools,7,1,41,453,112668228,100831,17596560
drools,7,1,100,1102,340281036,114572,18326632
drools,7,1,54,596,149913004,123115,17751280
drools,7,1,95,1047,328934066,95398,18263048
drools,7,1,63,695,198500878,90393,17857112
drools,7,1,51,563,156450974,94935,17715752
drools,7,1,93,1025,243547950,91706,18239536
drools,7,1,48,530,125714959,109385,17679088
drools,7,1,49,541,145975178,108915,17692400
drools,7,1,55,607,158060378,112060,17763056
drools,7,1,69,761,168433817,118880,17940016
drools,7,1,20,222,67991020,93225,17333808
drools,7,1,91,1003,285533899,95300,18216040
drools,7,1,87,959,313737850,118263,18168784
drools,7,1,70,772,189199683,103225,17968536
drools,7,1,11,123,80447511,140992,17256128
drools,7,1,29,321,89401918,120332,17440808
drools,7,1,27,299,81855327,104182,17417264
drools,7,1,74,816,251831990,107123,18015624
drools,7,1,84,926,214916984,106751,18133512
drools,7,1,5,57,113085036,109623,17227400
drools,7,1,10,112,53198763,131502,17244408
drools,7,1,8,90,45287339,127773,17250064
drools,7,1,59,651,161946091,108210,17810064
drools,7,1,80,882,260277871,88755,18086416
drools,7,1,92,1014,341451531,99842,18227728
drools,7,1,89,981,311731551,95246,18192392
drools,7,1,82,904,238181611,95864,18109968
drools,7,1,2,24,42645236,130790,17224912
drools,7,1,19,211,82706960,175586,18244792
drools,7,1,68,750,239796443,102858,17928336
drools,7,1,37,409,118382013,123617,17549432
drools,7,1,90,992,222265023,103807,18204168
drools,7,1,15,167,60150663,137379,17303600
drools,7,1,47,519,154041118,113785,17667304
drools,7,1,46,508,154352428,119412,17655440
drools,7,1,58,640,144842956,92963,17798328
drools,7,1,66,728,200043799,95235,17904872
drools,7,1,56,618,167977116,91118,17774680
drools,7,1,43,475,137234277,113792,17620104
drools,7,1,9,101,79498997,135342,17263832
drools,7,1,32,354,124085789,106505,17476144
drools,7,1,60,662,157103768,90703,17821832
drools,7,1,57,629,156960869,102926,17786512
drools,7,1,25,277,86795670,92568,17393608
drools,7,1,94,1036,266197752,104027,18251320
drools,7,1,21,233,94467533,106160,17345592
drools,7,1,88,970,305713399,101818,18180568
drools,7,1,52,574,207190415,98850,17727720
drools,7,1,67,739,233765465,120872,17916656
drools,7,1,4,46,33858533,117670,17218304
drools,7,1,50,552,146832532,108405,17704072
drools,7,1,62,684,167645960,92068,17845232
drools,7,1,26,288,92632443,96743,17405288
drools,7,1,64,706,191730866,118715,17868888
drools,7,1,96,1058,295419033,106928,18274928
drools,7,1,17,189,69493473,167599,17330224
drools,7,1,7,79,42301001,114038,17237496
drools,7,1,79,871,223616828,107088,18074632
drools,7,1,30,332,187072734,114615,17452592
drools,7,1,36,398,157354343,94846,17537488
drools,7,1,44,486,114936875,108402,17631832
drools,7,1,83,915,421120434,99125,18121640
drools,7,1,1,13,41395379,126720,17236512
drools,7,1,45,497,122360820,93195,17643656
drools,7,1,81,893,231785017,114382,18098192
drools,7,1,34,376,98348565,90740,17505752
drools,7,1,16,178,76521662,136599,17317424
drools,7,1,24,266,84065749,93822,17381112
drools,7,1,28,310,91185714,111350,17428952
drools,7,1,61,673,203772543,105358,17833568
drools,7,1,18,200,89699092,147002,17342272
drools,7,1,72,794,217959917,98866,17992176
drools,7,1,77,849,304402017,97568,18051088
drools,7,1,86,948,322606204,109125,18157072
drools,7,1,73,805,229099690,107363,18003848
drools,7,1,22,244,76378239,109218,17357416
drools,7,1,71,783,256392578,112033,17980240
drools,7,1,65,717,206315070,96695,17884816
drools,7,1,31,343,87968296,116185,17464312
drools,7,1,99,1091,306425675,105653,18314768
drools,7,1,98,1080,296985130,114565,18303088
drools,7,1,78,860,280556378,94190,18062760
drools,7,1,85,937,278747046,107857,18145392
drools,7,1,13,145,69276052,138732,17279992
drools,7,1,35,387,100575791,91396,17525712
drools,7,1,97,1069,295671782,106942,18291160
drools,7,1,38,420,182724804,102727,17561328
drools,7,1,40,442,168211548,132637,17584776
drools,7,1,53,585,130140438,101896,17739400
drools,7,1,75,827,192294544,96903,18027552
drools,7,1,3,35,45034287,134067,17224360
drools,7,1,14,156,87612641,125777,17291744
drools,7,1,23,255,80044752,103351,17369336
drools,7,1,76,838,285402882,111802,18039328
drools,7,1,32,354,108461616,87833,17476088
drools,7,1,98,1080,319206313,119445,18303088
drools,7,1,88,970,229744217,96248,18180624
drools,7,1,1,13,35400238,142499,17236656
drools,7,1,34,376,128671808,112310,17505832
drools,7,1,20,222,99094852,98380,17333944
drools,7,1,28,310,95190346,108568,17428936
drools,7,1,33,365,115414492,89823,17494008
drools,7,1,97,1069,384398328,88600,18291120
drools,7,1,99,1091,389485714,104253,18314768
drools,7,1,61,673,166716452,93578,17833608
drools,7,1,55,607,164578153,178779,17762976
drools,7,1,67,739,175792346,113360,17916552
drools,7,1,63,695,204187018,107325,17857160
drools,7,1,85,937,254966493,91695,18145240
drools,7,1,51,563,164980695,97500,17715752
drools,7,1,74,816,193375646,99835,18015672
drools,7,1,44,486,117657094,110598,17631888
drools,7,1,14,156,74540589,124917,17291744
drools,7,1,91,1003,242526000,94507,18216048
drools,7,1,73,805,254357941,88988,18003952
drools,7,1,26,288,87705714,96801,17405352
drools,7,1,37,409,143774074,112398,17549384
drools,7,1,89,981,318982159,101343,18192440
drools,7,1,95,1047,305725996,95718,18263056
drools,7,1,11,123,52868058,148949,17255992
drools,7,1,46,508,132495494,94276,17655536
drools,7,1,36,398,117377341,112145,17537488
drools,7,1,65,717,169052649,113795,17884816
drools,7,1,66,728,222207732,124167,17904784
drools,7,1,81,893,270644472,120618,18098224
drools,7,1,59,651,197151192,106777,17810072
drools,7,1,9,101,61531622,155217,17263960
drools,7,1,40,442,115624964,109595,17584880
drools,7,1,30,332,110623453,96493,17452592
drools,7,1,76,838,215363569,117500,18039312
drools,7,1,41,453,124410672,99961,17596560
drools,7,1,8,90,43070593,124015,17250064
drools,7,1,78,860,213999055,89290,18062952
drools,7,1,54,596,146619235,108015,17751032
drools,7,1,49,541,158870518,91126,17692312
drools,7,1,16,178,69859598,133807,17317336
drools,7,1,75,827,209080910,119174,18027624
drools,7,1,25,277,116750247,117030,17393616
drools,7,1,43,475,147495710,114675,17620208
drools,7,1,42,464,139525190,100038,17608344
drools,7,1,12,134,53906759,116508,17267832
drools,7,1,45,497,154048101,103857,17643568
drools,7,1,69,761,174666538,96858,17940064
drools,7,1,92,1014,287508923,128022,18227816
drools,7,1,50,552,229597902,105227,17704168
drools,7,1,2,24,29790158,128624,17224904
drools,7,1,3,35,31726217,139122,17224264
drools,7,1,68,750,257043238,97706,17928280
drools,7,1,13,145,60058171,173133,17279848
drools,7,1,18,200,88000583,124138,17342216
drools,7,1,47,519,124927725,106455,17667224
drools,7,1,60,662,177885694,109541,17821744
drools,7,1,71,783,268331021,120935,17980296
drools,7,1,10,112,69562011,197708,17244592
drools,7,1,96,1058,341430442,114835,18274736
drools,7,1,72,794,241829908,107558,17992072
drools,7,1,17,189,64689613,131407,17330160
drools,7,1,86,948,239231214,111061,18157168
drools,7,1,19,211,94965892,1269296,18244976
drools,7,1,80,882,268816671,119347,18086416
drools,7,1,24,266,76488602,110960,17381072
drools,7,1,6,68,44751702,118890,17232264
drools,7,1,15,167,62673942,125812,17303496
drools,7,1,83,915,264490272,116263,18121784
drools,7,1,21,233,80737757,102772,17345768
drools,7,1,39,431,104323053,114575,17572952
drools,7,1,5,57,44069989,133399,17224400
drools,7,1,38,420,117878274,117900,17561328
drools,7,1,77,849,284155170,124052,18051088
drools,7,1,53,585,149863954,102558,17739416
drools,7,1,27,299,83045433,121518,17417072
drools,7,1,23,255,111640705,100835,17369296
drools,7,1,58,640,169151715,122792,17798224
drools,7,1,35,387,124036009,108648,17525720
drools,7,1,31,343,94760825,109375,17464312
drools,7,1,64,706,171221234,113893,17868936
drools,7,1,70,772,193786321,94365,17968528
drools,7,1,100,1102,298715330,106196,18326544
drools,7,1,84,926,260542581,114660,18133608
drools,7,1,79,871,260082708,124405,18074584
drools,7,1,52,574,147974261,113662,17727624
drools,7,1,56,618,143635929,110176,17774776
drools,7,1,62,684,207532342,96187,17845480
drools,7,1,82,904,223107449,117399,18109968
drools,7,1,90,992,330846332,109298,18204264
drools,7,1,94,1036,246588625,92620,18251280
drools,7,1,93,1025,321894001,95058,18239496
drools,7,1,48,530,146044467,99798,17678888
drools,7,1,57,629,151352514,112477,17786464
drools,7,1,87,959,274301513,94862,18168848
drools,7,1,22,244,73803504,115763,17357560
drools,7,1,4,46,36604076,118228,17218384
drools,7,1,29,321,80556793,90731,17440808
drools,7,1,7,79,40514195,139142,17237488
drools,7,1,75,827,690896368,184602,16362384
drools,7,1,52,574,279805726,191627,16103952
drools,7,1,38,420,305571914,201235,16401912
drools,7,1,19,211,122396270,256204,18039088
drools,7,1,51,563,202873027,155123,17079824
drools,7,1,12,134,74181747,175133,16668736
drools,7,1,63,695,247065239,153991,17258304
drools,7,1,85,937,367519962,161546,17548192
drools,7,1,73,805,240388818,134373,17406672
drools,7,1,70,772,208143950,122571,17372792
drools,7,1,31,343,111618946,157125,16871200
drools,7,1,24,266,117627657,140061,16788432
drools,7,1,49,541,170385736,127898,17102824
drools,7,1,88,970,463177478,157212,17591656
drools,7,1,61,673,325616080,140518,17245344
drools,7,1,91,1003,267990401,140872,18130328
drools,7,1,27,299,118393665,145560,17331672
drools,7,1,10,112,57803834,192848,17159272
drools,7,1,4,46,49199603,177712,17134064
drools,7,1,42,464,126168486,144818,17524632
drools,7,1,89,981,247419360,137567,18109008
drools,7,1,69,761,230598687,138706,17857096
drools,7,1,72,794,234350616,150891,17910280
drools,7,1,81,893,231148480,138853,18016472
drools,7,1,95,1047,275977124,160848,18181240
drools,7,1,90,992,285104409,142288,18122992
drools,7,1,83,915,253069152,148583,18040880
drools,7,1,6,68,59999986,179345,17152096
drools,7,1,40,442,118343440,154038,17504584
drools,7,1,47,519,132559361,162783,17579912
drools,7,1,17,189,114745635,193587,17242952
drools,7,1,28,310,120629280,140673,17341672
drools,7,1,13,145,79187707,162857,17193728
drools,7,1,77,849,222919991,167415,17966336
